 Branch,Department,  Year ,  Sales Amount_2019,Year,  Sales Amount_2020,,,,,,,,,,,,,
Jashore,Software,2019,391218,2020,546263,,,,,,,,,,,,,
Jashore,Software,2019,400675,2020,914909,,,,,,,,,,,,,
Jashore,Software,2019,313240,2020,753941,,,,,,,,,,,,,
Jashore,Software,2019,226157,2020,956258,,,,,,,,,,,,,
Jashore,Software,2019,229297,2020,1030787,,,,,,,,,,,,,
Jashore,Software,2019,327836,2020,247529,,,,,,,,,,,,,
Jashore,Software,2019,189769,2020,240148,,,,,,,,,,,,,
Jashore,Software,2019,339253,2020,596154,,,,,,,,,,,,,
Jashore,Software,2019,344904,2020,442328,,,,,,,,,,,,,
Jashore,Software,2019,240317,2020,693978,,,,,,,,,,,,,
Jashore,Software,2019,395179,2020,574021,,,,,,,,,,,,,
Jashore,Software,2019,321520,2020,665146,,,,,,,,,,,,,
Jashore,Software,2019,123149,2020,954607,,,,,,,,,,,,,
Jashore,Software,2019,287076,2020,892146,,,,,,,,,,,,,
Jashore,Software,2019,299204,2020,740748,,,,,,,,,,,,,
Jashore,Software,2019,244934,2020,340405,,,,,,,,,,,,,
Jashore,Software,2019,266236,2020,429151,,,,,,,,,,,,,
Jashore,Software,2019,164217,2020,700815,,,,,,,,,,,,,
Jashore,Software,2019,163720,2020,1095037,,,,,,,,,,,,,
Jashore,Software,2019,206476,2020,148420,,,,,,,,,,,,,
Jashore,Software,2019,193593,2020,797037,,,,,,,,,,,,,
Jashore,Software,2019,360876,2020,838208,,,,,,,,,,,,,
Jashore,Software,2019,242053,2020,601737,,,,,,,,,,,,,
Jashore,Software,2019,138026,2020,142891,,,,,,,,,,,,,
Jashore,Software,2019,402871,2020,808809,,,,,,,,,,,,,
Jashore,Software,2019,300676,2020,827449,,,,,,,,,,,,,
Jashore,Software,2019,126394,2020,440440,,,,,,,,,,,,,
Jashore,Software,2019,311172,2020,833295,,,,,,,,,,,,,
Jashore,Software,2019,400231,2020,359181,,,,,,,,,,,,,
Jashore,Software,2019,327963,2020,301326,,,,,,,,,,,,,
Jashore,Software,2019,352487,2020,423076,,,,,,,,,,,,,
Jashore,Software,2019,180795,2020,421431,,,,,,,,,,,,,
Jashore,Software,2019,342356,2020,549588,,,,,,,,,,,,,
Jashore,Software,2019,363302,2020,675789,,,,,,,,,,,,,
Jashore,Software,2019,334532,2020,358356,,,,,,,,,,,,,
Jashore,Software,2019,156442,2020,218334,,,,,,,,,,,,,
Jashore,Software,2019,406960,2020,1024392,,,,,,,,,,,,,
Jashore,Software,2019,116729,2020,1109011,,,,,,,,,,,,,
Jashore,Software,2019,154173,2020,762435,,,,,,,,,,,,,
Jashore,Software,2019,249445,2020,402209,,,,,,,,,,,,,
Jashore,Software,2019,350985,2020,1085385,,,,,,,,,,,,,
Jashore,Software,2019,374828,2020,957192,,,,,,,,,,,,,
Jashore,Software,2019,332386,2020,399788,,,,,,,,,,,,,
Jashore,Software,2019,209652,2020,389819,,,,,,,,,,,,,
Jashore,Software,2019,212659,2020,131082,,,,,,,,,,,,,
Jashore,Software,2019,309965,2020,407017,,,,,,,,,,,,,
Jashore,Software,2019,260526,2020,738009,,,,,,,,,,,,,
Jashore,Software,2019,444183,2020,639361,,,,,,,,,,,,,
Jashore,Software,2019,331069,2020,900499,,,,,,,,,,,,,
Jashore,Software,2019,221168,2020,694778,,,,,,,,,,,,,
Jashore,Software,2019,312143,2020,843918,,,,,,,,,,,,,
Jashore,Software,2019,432193,2020,194853,,,,,,,,,,,,,
Jashore,Software,2019,116148,2020,932190,,,,,,,,,,,,,
Jashore,Software,2019,260312,2020,567391,,,,,,,,,,,,,
Jashore,Software,2019,341588,2020,535439,,,,,,,,,,,,,
Jashore,Software,2019,388514,2020,142632,,,,,,,,,,,,,
Jashore,Software,2019,225388,2020,784547,,,,,,,,,,,,,
Jashore,Software,2019,412736,2020,943646,,,,,,,,,,,,,
Jashore,Software,2019,224950,2020,1130764,,,,,,,,,,,,,
Jashore,Software,2019,434783,2020,439177,,,,,,,,,,,,,
Jashore,Software,2019,329657,2020,748889,,,,,,,,,,,,,
Jashore,Software,2019,191773,2020,366538,,,,,,,,,,,,,
Jashore,Software,2019,220148,2020,638300,,,,,,,,,,,,,
Jashore,Software,2019,163058,2020,315771,,,,,,,,,,,,,
Jashore,Software,2019,401517,2020,180260,,,,,,,,,,,,,
Jashore,Software,2019,244630,2020,250206,,,,,,,,,,,,,
Khulna,Software,2019,347199,2020,531679,,,,,,,,,,,,,
Khulna,Software,2019,301242,2020,855491,,,,,,,,,,,,,
Khulna,Software,2019,337076,2020,386938,,,,,,,,,,,,,
Khulna,Software,2019,152466,2020,597866,,,,,,,,,,,,,
Khulna,Software,2019,209342,2020,831757,,,,,,,,,,,,,
Khulna,Software,2019,276864,2020,989908,,,,,,,,,,,,,
Khulna,Software,2019,203716,2020,402508,,,,,,,,,,,,,
Khulna,Software,2019,227612,2020,319416,,,,,,,,,,,,,
Khulna,Software,2019,235963,2020,1016013,,,,,,,,,,,,,
Khulna,Software,2019,223773,2020,876964,,,,,,,,,,,,,
Khulna,Software,2019,364577,2020,616624,,,,,,,,,,,,,
Khulna,Software,2019,255420,2020,605515,,,,,,,,,,,,,
Khulna,Software,2019,309464,2020,562339,,,,,,,,,,,,,
Khulna,Software,2019,355572,2020,505369,,,,,,,,,,,,,
Khulna,Software,2019,190438,2020,1041920,,,,,,,,,,,,,
Khulna,Software,2019,349047,2020,1126299,,,,,,,,,,,,,
Khulna,Software,2019,339931,2020,621930,,,,,,,,,,,,,
Khulna,Software,2019,334557,2020,369923,,,,,,,,,,,,,
Khulna,Software,2019,177364,2020,1094094,,,,,,,,,,,,,
Khulna,Software,2019,144824,2020,1101060,,,,,,,,,,,,,
Khulna,Software,2019,129498,2020,237202,,,,,,,,,,,,,
Khulna,Software,2019,182885,2020,659141,,,,,,,,,,,,,
Khulna,Software,2019,191516,2020,154398,,,,,,,,,,,,,
Khulna,Software,2019,278842,2020,459291,,,,,,,,,,,,,
Khulna,Software,2019,331477,2020,126401,,,,,,,,,,,,,
Khulna,Software,2019,371243,2020,465042,,,,,,,,,,,,,
Khulna,Software,2019,454268,2020,1075146,,,,,,,,,,,,,
Khulna,Software,2019,388027,2020,627640,,,,,,,,,,,,,
Khulna,Software,2019,349954,2020,791445,,,,,,,,,,,,,
Khulna,Software,2019,150542,2020,1141963,,,,,,,,,,,,,
Khulna,Software,2019,316481,2020,631600,,,,,,,,,,,,,
Khulna,Software,2019,260752,2020,901428,,,,,,,,,,,,,
Khulna,Software,2019,169628,2020,561284,,,,,,,,,,,,,
Khulna,Software,2019,245025,2020,905880,,,,,,,,,,,,,
Khulna,Software,2019,117551,2020,313270,,,,,,,,,,,,,
Khulna,Software,2019,396292,2020,218604,,,,,,,,,,,,,
Khulna,Software,2019,435399,2020,796707,,,,,,,,,,,,,
Khulna,Software,2019,141186,2020,983558,,,,,,,,,,,,,
Khulna,Software,2019,284646,2020,122817,,,,,,,,,,,,,
Khulna,Software,2019,346326,2020,214764,,,,,,,,,,,,,
Khulna,Software,2019,266822,2020,426754,,,,,,,,,,,,,
Khulna,Software,2019,163156,2020,192555,,,,,,,,,,,,,
Khulna,Software,2019,443979,2020,363362,,,,,,,,,,,,,
Khulna,Software,2019,415508,2020,212773,,,,,,,,,,,,,
Khulna,Software,2019,452165,2020,872548,,,,,,,,,,,,,
Khulna,Software,2019,361383,2020,775721,,,,,,,,,,,,,
Khulna,Software,2019,421063,2020,948863,,,,,,,,,,,,,
Khulna,Software,2019,117152,2020,758001,,,,,,,,,,,,,
Khulna,Software,2019,397952,2020,624434,,,,,,,,,,,,,
Khulna,Software,2019,429168,2020,765782,,,,,,,,,,,,,
Khulna,Software,2019,142245,2020,684533,,,,,,,,,,,,,
Khulna,Software,2019,377713,2020,224478,,,,,,,,,,,,,
Khulna,Software,2019,234096,2020,346410,,,,,,,,,,,,,
Khulna,Software,2019,420744,2020,1092501,,,,,,,,,,,,,
Khulna,Software,2019,250216,2020,936062,,,,,,,,,,,,,
Khulna,Software,2019,198735,2020,746017,,,,,,,,,,,,,
Khulna,Software,2019,278094,2020,1148710,,,,,,,,,,,,,
Khulna,Software,2019,151910,2020,959929,,,,,,,,,,,,,
Khulna,Software,2019,179929,2020,134819,,,,,,,,,,,,,
Khulna,Software,2019,262048,2020,996884,,,,,,,,,,,,,
Khulna,Software,2019,226625,2020,939847,,,,,,,,,,,,,
Khulna,Software,2019,417775,2020,1134536,,,,,,,,,,,,,
Khulna,Software,2019,270993,2020,600087,,,,,,,,,,,,,
Khulna,Software,2019,162510,2020,1005691,,,,,,,,,,,,,
Khulna,Software,2019,260655,2020,793126,,,,,,,,,,,,,
Khulna,Software,2019,294957,2020,999548,,,,,,,,,,,,,
Khulna,Software,2019,237309,2020,447449,,,,,,,,,,,,,
Khulna,Software,2019,363258,2020,1148742,,,,,,,,,,,,,
Khulna,Software,2019,422509,2020,386246,,,,,,,,,,,,,
Khulna,Software,2019,283698,2020,909886,,,,,,,,,,,,,
Khulna,Software,2019,230962,2020,892587,,,,,,,,,,,,,
Khulna,Software,2019,131840,2020,476897,,,,,,,,,,,,,
Khulna,Software,2019,155811,2020,902035,,,,,,,,,,,,,
Khulna,Software,2019,381126,2020,1019463,,,,,,,,,,,,,
Khulna,Software,2019,134596,2020,156530,,,,,,,,,,,,,
Motijheel,Software,2019,267357,2020,398261,,,,,,,,,,,,,
Motijheel,Software,2019,125102,2020,483653,,,,,,,,,,,,,
Motijheel,Software,2019,231665,2020,586500,,,,,,,,,,,,,
Motijheel,Software,2019,166161,2020,669202,,,,,,,,,,,,,
Motijheel,Software,2019,126230,2020,608073,,,,,,,,,,,,,
Motijheel,Software,2019,195603,2020,1144091,,,,,,,,,,,,,
Motijheel,Software,2019,321553,2020,701114,,,,,,,,,,,,,
Motijheel,Software,2019,407918,2020,790020,,,,,,,,,,,,,
Motijheel,Software,2019,150323,2020,826385,,,,,,,,,,,,,
Motijheel,Software,2019,264280,2020,808526,,,,,,,,,,,,,
Motijheel,Software,2019,399815,2020,786965,,,,,,,,,,,,,
Motijheel,Software,2019,152843,2020,306462,,,,,,,,,,,,,
Motijheel,Software,2019,291007,2020,802395,,,,,,,,,,,,,
Motijheel,Software,2019,316469,2020,568237,,,,,,,,,,,,,
Motijheel,Software,2019,152106,2020,857495,,,,,,,,,,,,,
Motijheel,Software,2019,408244,2020,810457,,,,,,,,,,,,,
Motijheel,Software,2019,188337,2020,246183,,,,,,,,,,,,,
Motijheel,Software,2019,348841,2020,777209,,,,,,,,,,,,,
Motijheel,Software,2019,443266,2020,789364,,,,,,,,,,,,,
Motijheel,Software,2019,201093,2020,711727,,,,,,,,,,,,,
Motijheel,Software,2019,424209,2020,534624,,,,,,,,,,,,,
Motijheel,Software,2019,286940,2020,560126,,,,,,,,,,,,,
Motijheel,Software,2019,362452,2020,569764,,,,,,,,,,,,,
Motijheel,Software,2019,368508,2020,286660,,,,,,,,,,,,,
Motijheel,Software,2019,180518,2020,725700,,,,,,,,,,,,,
Motijheel,Software,2019,402726,2020,462209,,,,,,,,,,,,,
Motijheel,Software,2019,139305,2020,1059229,,,,,,,,,,,,,
Motijheel,Software,2019,155716,2020,981934,,,,,,,,,,,,,
Motijheel,Software,2019,203380,2020,1024330,,,,,,,,,,,,,
Motijheel,Software,2019,261235,2020,877923,,,,,,,,,,,,,
Motijheel,Software,2019,305374,2020,301213,,,,,,,,,,,,,
Motijheel,Software,2019,387382,2020,829145,,,,,,,,,,,,,
Motijheel,Software,2019,145156,2020,206360,,,,,,,,,,,,,
Motijheel,Software,2019,165345,2020,526435,,,,,,,,,,,,,
Motijheel,Software,2019,264696,2020,943562,,,,,,,,,,,,,
Motijheel,Software,2019,389043,2020,341223,,,,,,,,,,,,,
Motijheel,Software,2019,253898,2020,839406,,,,,,,,,,,,,
Motijheel,Software,2019,205881,2020,594099,,,,,,,,,,,,,
Motijheel,Software,2019,208231,2020,183236,,,,,,,,,,,,,
Motijheel,Software,2019,368090,2020,965948,,,,,,,,,,,,,
Motijheel,Software,2019,285362,2020,989772,,,,,,,,,,,,,
Motijheel,Software,2019,273998,2020,174678,,,,,,,,,,,,,
Motijheel,Software,2019,255897,2020,398791,,,,,,,,,,,,,
Motijheel,Software,2019,367271,2020,137882,,,,,,,,,,,,,
Motijheel,Software,2019,136124,2020,182846,,,,,,,,,,,,,
Motijheel,Software,2019,303089,2020,308716,,,,,,,,,,,,,
Motijheel,Software,2019,258725,2020,153637,,,,,,,,,,,,,
Motijheel,Software,2019,196118,2020,1105854,,,,,,,,,,,,,
Motijheel,Software,2019,210715,2020,967333,,,,,,,,,,,,,
Motijheel,Software,2019,168412,2020,965372,,,,,,,,,,,,,
Motijheel,Software,2019,131941,2020,1130986,,,,,,,,,,,,,
Motijheel,Software,2019,323508,2020,373184,,,,,,,,,,,,,
Motijheel,Software,2019,146239,2020,391414,,,,,,,,,,,,,
Motijheel,Software,2019,427041,2020,149884,,,,,,,,,,,,,
Motijheel,Software,2019,450468,2020,267951,,,,,,,,,,,,,
Motijheel,Software,2019,325764,2020,368285,,,,,,,,,,,,,
Motijheel,Software,2019,244686,2020,562620,,,,,,,,,,,,,
Motijheel,Software,2019,147599,2020,463536,,,,,,,,,,,,,
Motijheel,Software,2019,188436,2020,506177,,,,,,,,,,,,,
Motijheel,Software,2019,347943,2020,1139203,,,,,,,,,,,,,
Motijheel,Software,2019,261342,2020,677765,,,,,,,,,,,,,
Motijheel,Software,2019,194836,2020,776318,,,,,,,,,,,,,
Motijheel,Software,2019,323199,2020,576993,,,,,,,,,,,,,
Motijheel,Software,2019,305913,2020,1061171,,,,,,,,,,,,,
Motijheel,Software,2019,268270,2020,257285,,,,,,,,,,,,,
Motijheel,Software,2019,297034,2020,248495,,,,,,,,,,,,,
Motijheel,Software,2019,277400,2020,276251,,,,,,,,,,,,,
Motijheel,Software,2019,197867,2020,377687,,,,,,,,,,,,,
Motijheel,Software,2019,404275,2020,229515,,,,,,,,,,,,,
Motijheel,Software,2019,401885,2020,880628,,,,,,,,,,,,,
Motijheel,Software,2019,446442,2020,712109,,,,,,,,,,,,,
Motijheel,Software,2019,454479,2020,419775,,,,,,,,,,,,,
Motijheel,Software,2019,252610,2020,863445,,,,,,,,,,,,,
Motijheel,Software,2019,414919,2020,625122,,,,,,,,,,,,,
Motijheel,Software,2019,262488,2020,672599,,,,,,,,,,,,,
Motijheel,Software,2019,263574,2020,585491,,,,,,,,,,,,,
Motijheel,Software,2019,175868,2020,527135,,,,,,,,,,,,,
Mymensingh,Software,2019,223728,2020,307724,,,,,,,,,,,,,
Mymensingh,Software,2019,373492,2020,1068147,,,,,,,,,,,,,
Mymensingh,Software,2019,230263,2020,862077,,,,,,,,,,,,,
Mymensingh,Software,2019,127203,2020,802033,,,,,,,,,,,,,
Rajshahi,Software,2019,149137,2020,137926,,,,,,,,,,,,,
Rajshahi,Software,2019,350482,2020,662461,,,,,,,,,,,,,
Rajshahi,Software,2019,296096,2020,603882,,,,,,,,,,,,,
Rajshahi,Software,2019,129459,2020,136929,,,,,,,,,,,,,
Rajshahi,Software,2019,353748,2020,1032498,,,,,,,,,,,,,
Rajshahi,Software,2019,269037,2020,797851,,,,,,,,,,,,,
Rajshahi,Software,2019,120925,2020,168915,,,,,,,,,,,,,
Rajshahi,Software,2019,264534,2020,421405,,,,,,,,,,,,,
Rajshahi,Software,2019,173278,2020,920383,,,,,,,,,,,,,
Rajshahi,Software,2019,317587,2020,1046116,,,,,,,,,,,,,
Rajshahi,Software,2019,352956,2020,1054090,,,,,,,,,,,,,
Rajshahi,Software,2019,310939,2020,771701,,,,,,,,,,,,,
Rajshahi,Software,2019,218683,2020,261519,,,,,,,,,,,,,
Rajshahi,Software,2019,329847,2020,1148146,,,,,,,,,,,,,
Rajshahi,Software,2019,377426,2020,462249,,,,,,,,,,,,,
Rajshahi,Software,2019,267887,2020,823691,,,,,,,,,,,,,
Rajshahi,Software,2019,422679,2020,182517,,,,,,,,,,,,,
Rajshahi,Software,2019,232597,2020,783203,,,,,,,,,,,,,
Rajshahi,Software,2019,309437,2020,944421,,,,,,,,,,,,,
Rajshahi,Software,2019,158050,2020,967123,,,,,,,,,,,,,
Rajshahi,Software,2019,150359,2020,1066054,,,,,,,,,,,,,
Rajshahi,Software,2019,383291,2020,881029,,,,,,,,,,,,,
Rajshahi,Software,2019,345719,2020,814043,,,,,,,,,,,,,
Rajshahi,Software,2019,189619,2020,537547,,,,,,,,,,,,,
Rajshahi,Software,2019,319516,2020,950796,,,,,,,,,,,,,
Rajshahi,Software,2019,200668,2020,472676,,,,,,,,,,,,,
Rajshahi,Software,2019,120350,2020,602138,,,,,,,,,,,,,
Rajshahi,Software,2019,250614,2020,160134,,,,,,,,,,,,,
Rajshahi,Software,2019,425204,2020,1146227,,,,,,,,,,,,,
Rajshahi,Software,2019,377168,2020,392192,,,,,,,,,,,,,
Rajshahi,Software,2019,332823,2020,1068271,,,,,,,,,,,,,
Rajshahi,Software,2019,385778,2020,838033,,,,,,,,,,,,,
Rajshahi,Software,2019,230860,2020,764771,,,,,,,,,,,,,
Rajshahi,Software,2019,241092,2020,520785,,,,,,,,,,,,,
Rajshahi,Software,2019,335983,2020,800506,,,,,,,,,,,,,
Rajshahi,Software,2019,404246,2020,539336,,,,,,,,,,,,,
Rajshahi,Software,2019,200093,2020,1057490,,,,,,,,,,,,,
Rajshahi,Software,2019,135196,2020,825614,,,,,,,,,,,,,
Rajshahi,Software,2019,318601,2020,685727,,,,,,,,,,,,,
Rajshahi,Software,2019,166966,2020,455771,,,,,,,,,,,,,
Rajshahi,Software,2019,344777,2020,811287,,,,,,,,,,,,,
Rajshahi,Software,2019,417768,2020,491925,,,,,,,,,,,,,
Rajshahi,Software,2019,422575,2020,486940,,,,,,,,,,,,,
Rajshahi,Software,2019,123703,2020,139392,,,,,,,,,,,,,
Rajshahi,Software,2019,391311,2020,1025136,,,,,,,,,,,,,
Rajshahi,Software,2019,455343,2020,220457,,,,,,,,,,,,,
Rajshahi,Software,2019,271083,2020,813677,,,,,,,,,,,,,
Rajshahi,Software,2019,421152,2020,1078467,,,,,,,,,,,,,
Rajshahi,Software,2019,152330,2020,447235,,,,,,,,,,,,,
Rajshahi,Software,2019,259444,2020,781421,,,,,,,,,,,,,
Rajshahi,Software,2019,293248,2020,283102,,,,,,,,,,,,,
Rajshahi,Software,2019,437704,2020,589672,,,,,,,,,,,,,
Rajshahi,Software,2019,338755,2020,455270,,,,,,,,,,,,,
Rajshahi,Software,2019,406300,2020,995523,,,,,,,,,,,,,
Rajshahi,Software,2019,237833,2020,415085,,,,,,,,,,,,,
Rajshahi,Software,2019,436115,2020,905580,,,,,,,,,,,,,
Rajshahi,Software,2019,221758,2020,1054478,,,,,,,,,,,,,
Rajshahi,Software,2019,322518,2020,648030,,,,,,,,,,,,,
Rajshahi,Software,2019,386086,2020,715698,,,,,,,,,,,,,
Rajshahi,Software,2019,357126,2020,915164,,,,,,,,,,,,,
Rajshahi,Software,2019,370817,2020,340587,,,,,,,,,,,,,
Rajshahi,Software,2019,170802,2020,731606,,,,,,,,,,,,,
Rajshahi,Software,2019,217658,2020,719583,,,,,,,,,,,,,
Rajshahi,Software,2019,263404,2020,542274,,,,,,,,,,,,,
Rajshahi,Software,2019,260330,2020,161484,,,,,,,,,,,,,
Rajshahi,Software,2019,437205,2020,737457,,,,,,,,,,,,,
Rajshahi,Software,2019,322618,2020,1006122,,,,,,,,,,,,,
Rajshahi,Software,2019,264392,2020,744245,,,,,,,,,,,,,
Rajshahi,Software,2019,365440,2020,241933,,,,,,,,,,,,,
Rajshahi,Software,2019,398499,2020,435780,,,,,,,,,,,,,
Rajshahi,Software,2019,445151,2020,559278,,,,,,,,,,,,,
Rajshahi,Software,2019,228155,2020,248601,,,,,,,,,,,,,
Rajshahi,Software,2019,428176,2020,738541,,,,,,,,,,,,,
Rajshahi,Software,2019,442082,2020,747335,,,,,,,,,,,,,
Rajshahi,Software,2019,231496,2020,1146084,,,,,,,,,,,,,
Rajshahi,Software,2019,286496,2020,485800,,,,,,,,,,,,,
Rajshahi,Software,2019,332673,2020,699862,,,,,,,,,,,,,
Rajshahi,Software,2019,134488,2020,656186,,,,,,,,,,,,,
Rajshahi,Software,2019,226025,2020,482724,,,,,,,,,,,,,
Rajshahi,Software,2019,193506,2020,808159,,,,,,,,,,,,,
Rajshahi,Software,2019,427652,2020,242120,,,,,,,,,,,,,
Rajshahi,Software,2019,151782,2020,342084,,,,,,,,,,,,,
Rajshahi,Software,2019,262376,2020,781905,,,,,,,,,,,,,
Rajshahi,Software,2019,396758,2020,750889,,,,,,,,,,,,,
Rajshahi,Software,2019,136694,2020,478204,,,,,,,,,,,,,
Savar,Software,2019,331122,2020,645206,,,,,,,,,,,,,
Savar,Software,2019,366950,2020,188637,,,,,,,,,,,,,
Savar,Software,2019,307036,2020,330751,,,,,,,,,,,,,
Savar,Software,2019,448889,2020,922282,,,,,,,,,,,,,
Savar,Software,2019,126449,2020,340913,,,,,,,,,,,,,
Savar,Software,2019,151793,2020,740190,,,,,,,,,,,,,
Savar,Software,2019,125033,2020,554441,,,,,,,,,,,,,
Savar,Software,2019,117489,2020,457954,,,,,,,,,,,,,
Savar,Software,2019,148201,2020,910323,,,,,,,,,,,,,
Savar,Software,2019,165218,2020,212154,,,,,,,,,,,,,
Savar,Software,2019,315016,2020,534102,,,,,,,,,,,,,
Savar,Software,2019,165361,2020,306360,,,,,,,,,,,,,
Savar,Software,2019,440599,2020,139412,,,,,,,,,,,,,
Savar,Software,2019,248001,2020,361994,,,,,,,,,,,,,
Savar,Software,2019,423206,2020,702550,,,,,,,,,,,,,
Savar,Software,2019,275007,2020,452491,,,,,,,,,,,,,
Savar,Software,2019,351358,2020,736158,,,,,,,,,,,,,
Savar,Software,2019,354684,2020,315168,,,,,,,,,,,,,
Savar,Software,2019,389309,2020,372288,,,,,,,,,,,,,
Savar,Software,2019,137408,2020,1082797,,,,,,,,,,,,,
Savar,Software,2019,363381,2020,651895,,,,,,,,,,,,,
Savar,Software,2019,371603,2020,1095265,,,,,,,,,,,,,
Savar,Software,2019,234001,2020,748478,,,,,,,,,,,,,
Savar,Software,2019,243933,2020,137093,,,,,,,,,,,,,
Savar,Software,2019,427655,2020,321680,,,,,,,,,,,,,
Savar,Software,2019,350687,2020,383985,,,,,,,,,,,,,
Savar,Software,2019,183969,2020,414957,,,,,,,,,,,,,
Savar,Software,2019,312995,2020,322371,,,,,,,,,,,,,
Savar,Software,2019,242819,2020,159724,,,,,,,,,,,,,
Savar,Software,2019,276522,2020,214824,,,,,,,,,,,,,
Savar,Software,2019,233531,2020,674029,,,,,,,,,,,,,
Savar,Software,2019,262936,2020,886132,,,,,,,,,,,,,
Savar,Software,2019,186745,2020,136973,,,,,,,,,,,,,
Savar,Software,2019,273753,2020,824004,,,,,,,,,,,,,
Savar,Software,2019,426290,2020,242738,,,,,,,,,,,,,
Savar,Software,2019,328721,2020,505847,,,,,,,,,,,,,
Savar,Software,2019,418356,2020,411553,,,,,,,,,,,,,
Savar,Software,2019,427006,2020,1101873,,,,,,,,,,,,,
Savar,Software,2019,162335,2020,776687,,,,,,,,,,,,,
Savar,Software,2019,256251,2020,429964,,,,,,,,,,,,,
Savar,Software,2019,232920,2020,224950,,,,,,,,,,,,,
Savar,Software,2019,380921,2020,1040772,,,,,,,,,,,,,
Savar,Software,2019,135328,2020,664321,,,,,,,,,,,,,
Savar,Software,2019,258431,2020,473534,,,,,,,,,,,,,
Savar,Software,2019,259894,2020,605505,,,,,,,,,,,,,
Savar,Software,2019,413703,2020,468911,,,,,,,,,,,,,
Savar,Software,2019,292903,2020,946854,,,,,,,,,,,,,
Savar,Software,2019,234968,2020,820602,,,,,,,,,,,,,
Savar,Software,2019,156799,2020,197058,,,,,,,,,,,,,
Savar,Software,2019,130909,2020,1118596,,,,,,,,,,,,,
Savar,Software,2019,245418,2020,841712,,,,,,,,,,,,,
Savar,Software,2019,291594,2020,623381,,,,,,,,,,,,,
Savar,Software,2019,405443,2020,726847,,,,,,,,,,,,,
Savar,Software,2019,311263,2020,521243,,,,,,,,,,,,,
Savar,Software,2019,238475,2020,156539,,,,,,,,,,,,,
Savar,Software,2019,271046,2020,210469,,,,,,,,,,,,,
Savar,Software,2019,326111,2020,643524,,,,,,,,,,,,,
Savar,Software,2019,379068,2020,653046,,,,,,,,,,,,,
Savar,Software,2019,130131,2020,603767,,,,,,,,,,,,,
Savar,Software,2019,362259,2020,175882,,,,,,,,,,,,,
Savar,Software,2019,232677,2020,326923,,,,,,,,,,,,,
Savar,Software,2019,258404,2020,526684,,,,,,,,,,,,,
Savar,Software,2019,445807,2020,243328,,,,,,,,,,,,,
Savar,Software,2019,440242,2020,1069055,,,,,,,,,,,,,
Savar,Software,2019,454384,2020,366996,,,,,,,,,,,,,
Savar,Software,2019,245849,2020,1036107,,,,,,,,,,,,,
Savar,Software,2019,133874,2020,313774,,,,,,,,,,,,,
Savar,Software,2019,444342,2020,1129212,,,,,,,,,,,,,
Savar,Software,2019,376800,2020,778195,,,,,,,,,,,,,
Savar,Software,2019,418519,2020,233794,,,,,,,,,,,,,
Savar,Software,2019,386018,2020,857419,,,,,,,,,,,,,
Savar,Software,2019,331345,2020,199273,,,,,,,,,,,,,
Savar,Software,2019,379977,2020,1135078,,,,,,,,,,,,,
Savar,Software,2019,282723,2020,898312,,,,,,,,,,,,,
Savar,Software,2019,342417,2020,980543,,,,,,,,,,,,,
Savar,Software,2019,276960,2020,467782,,,,,,,,,,,,,
Savar,Software,2019,422422,2020,783457,,,,,,,,,,,,,
Savar,Software,2019,132935,2020,187376,,,,,,,,,,,,,
sylhet,Software,2019,367583,2020,879707,,,,,,,,,,,,,
sylhet,Software,2019,383757,2020,187475,,,,,,,,,,,,,
sylhet,Software,2019,328778,2020,167316,,,,,,,,,,,,,
sylhet,Software,2019,266099,2020,312331,,,,,,,,,,,,,
sylhet,Software,2019,363752,2020,1021613,,,,,,,,,,,,,
sylhet,Software,2019,447396,2020,1080739,,,,,,,,,,,,,
sylhet,Software,2019,252322,2020,917477,,,,,,,,,,,,,
sylhet,Software,2019,350265,2020,732729,,,,,,,,,,,,,
sylhet,Software,2019,151462,2020,1107763,,,,,,,,,,,,,
sylhet,Software,2019,273864,2020,393591,,,,,,,,,,,,,
sylhet,Software,2019,131465,2020,405706,,,,,,,,,,,,,
sylhet,Software,2019,351487,2020,924286,,,,,,,,,,,,,
sylhet,Software,2019,261057,2020,1064839,,,,,,,,,,,,,
sylhet,Software,2019,216261,2020,339312,,,,,,,,,,,,,
sylhet,Software,2019,388031,2020,852591,,,,,,,,,,,,,
sylhet,Software,2019,434766,2020,1038697,,,,,,,,,,,,,
sylhet,Software,2019,167654,2020,1105091,,,,,,,,,,,,,
sylhet,Software,2019,274385,2020,1121326,,,,,,,,,,,,,
sylhet,Software,2019,440050,2020,1077823,,,,,,,,,,,,,
sylhet,Software,2019,214259,2020,376333,,,,,,,,,,,,,
sylhet,Software,2019,136435,2020,810713,,,,,,,,,,,,,
sylhet,Software,2019,127474,2020,475421,,,,,,,,,,,,,
sylhet,Software,2019,340119,2020,677094,,,,,,,,,,,,,
